Zosma7g00320	n/a
Zosma7g00330	n/a
Zosma7g00340	unknown protein
Zosma7g00350	unknownprotein
Zosma7g00360	Fatty acid desaturase
Zosma7g00370	Phosphoglycerate kinase
Zosma7g00380	4-coumarate--CoA ligase like
Zosma7g00390	T-complex protein 1 subunit beta
Zosma7g00400	n/a
Zosma7g00410	Serine carboxypeptidase-like protein
Zosma7g00420	n/a
Zosma7g00430	n/a
Zosma7g00440	Probable isoaspartyl peptidase/L-asparaginase 2 
Zosma7g00450	Lactoylglutathione lyase
Zosma7g00460	n/a
Zosma7g00480	n/a
Zosma7g00490	Pentatricopeptide repeat-containing protein
Zosma7g00500	n/a
Zosma7g00510	Purple acid phosphatase
Zosma7g00520	unknown protein
Zosma7g00530	Unknown protein
Zosma7g00540	MATE efflux family protein, expressed
Zosma7g00550	Sugar transporter, putative
Zosma7g00560	BTB/POZ domain-containing protein
Zosma7g00570	Uncharacterized GPI-anchored protein
Zosma7g00580	Probable plastid-lipid-associated protein 12, chloroplastic 
Zosma7g00590	Polygalacturonase, family GH28
Zosma7g00600	Equilibrative nucleotide transporter 3 
Zosma7g00610	DNA polymerase alpha catalytic subunit
Zosma7g00620	Equilibrative nucleotide transporter 3 
Zosma7g00630	n/a
Zosma7g00640	Pectinesterase
Zosma7g00650	Catechol oxidase
Zosma7g00660	Zinc finger protein CONSTANS-like protein
Zosma7g00670	Calcium-binding EF-hand family protein
Zosma7g00680	Receptor kinase 5
Zosma7g00690	Formimidoyltetrahydrofolate cyclodeaminase, Glutamate formimidoyltransferase
Zosma7g00700	n/a
Zosma7g00710	n/a
Zosma7g00720	S-adenosyl-L-methionine-dependent methyltransferase domain-containingprotein
Zosma7g00730	Phosphatidylinositol/phosphatidylcholine transfer protein SFH3
Zosma7g00740	Cyclic dof factor 4 
Zosma7g00750	n/a
Zosma7g00760	n/a
Zosma7g00770	Phosphoenolpyruvate carboxylase
Zosma7g00780	n/a
Zosma7g00790	n/a
Zosma7g00800	n/a
Zosma7g00810	Tubby-like F-box protein 9 
Zosma7g00820	Peptidyl-prolyl cis-trans isomerase
Zosma7g00830	Dtdp-glucose 4,6-dehydratase, putative
Zosma7g00840	n/a
Zosma7g00850	Outer envelope pore protein 24, chloroplastic
Zosma7g00860	unknown protein
Zosma7g00870	n/a
Zosma7g00880	n/a
Zosma7g00890	Tuftelin interacting protein, putative
Zosma7g00900	Protein yippee-like 
Zosma7g00910	Peptidase M50 family protein
Zosma7g00920	Auxin transporter-like protein 1 
Zosma7g00930	n/a
Zosma7g00950	Glycerol-3-Phosphate Acyltransferase
Zosma7g00960	B3 domain-containing protein
Zosma7g00970	Transcription factor DIVARICATA 
Zosma7g00980	n/a
Zosma7g00990	Fructose-bisphosphatase
Zosma7g01000	Probable anion transporter 3, chloroplastic 
Zosma7g01010	Protein kinase, putative
Zosma7g01020	Defective in exine formation protein, putative, expressed
Zosma7g01030	Mitochondrial uncoupling protein
Zosma7g01040	n/a
Zosma7g01050	Phosphopyruvate hydratase
Zosma7g01060	Peptide-O-fucosyltransferase
Zosma7g01070	n/a
Zosma7g01080	n/a
Zosma7g01090	Lectin protein kinase family protein
Zosma7g01100	Protein of unknown function (DUF1350)
Zosma7g01110	n/a
Zosma7g01120	Fructose-bisphosphatase
Zosma7g01130	n/a
Zosma7g01140	Protein kinase-like protein
Zosma7g01150	Phosphatidylinositol:ceramide inositolphosphotransferase
Zosma7g01160	n/a
Zosma7g01170	Glycosyltransferase, family GT4
Zosma7g01180	Rop guanine nucleotide exchange factor, putative
Zosma7g01190	n/a
Zosma7g01200	Adenine nucleotide alpha hydrolases-like superfamily
Zosma7g01210	Copper transporter
Zosma7g01220	Copper transporter
Zosma7g01230	Ras-related protein Rab11C 
Zosma7g01240	Serine/threonine-protein phosphatase PP1 
Zosma7g01250	Mitochondrial carrier protein, expressed
Zosma7g01260	n/a
Zosma7g01270	BHLH transcription factor 1
Zosma7g01280	Pentatricopeptide repeat-containing protein
Zosma7g01290	n/a
Zosma7g01300	Regulator of chromosome condensation (RCC1) family protein
Zosma7g01310	Protein of unknown function (DUF668)
Zosma7g01320	n/a
Zosma7g01330	n/a
Zosma7g01340	DNA-repair protein XRCC4, putative
Zosma7g01350	Protein phosphatase 2C
Zosma7g01360	LITAF-domain-containing protein
Zosma7g01370	n/a
Zosma7g01380	n/a
Zosma7g01390	unknownprotein
Zosma7g01400	n/a
Zosma7g01410	Shikimate kinase
Zosma7g01420	Bidirectional sugar transporter SWEET14 
Zosma7g01430	Regulation of nuclear pre-mRNA domain-containing protein 1B
Zosma7g01440	Glutaredoxin
Zosma7g01450	Membrane-anchored ubiquitin-fold protein
Zosma7g01460	Amidohydrolase 2
Zosma7g01470	n/a
Zosma7g01480	SWI/SNF complex subunit SMARCC2
Zosma7g01490	Yellow stripe-like transporter 12
Zosma7g01500	50S ribosomal protein L27
Zosma7g01510	n/a
Zosma7g01520	Protein of unknown function (DUF 3339)
Zosma7g01530	Agamous-like MADS-box protein AGL9 homolog 
Zosma7g01540	MADS-box transcription factor AG
Zosma7g01550	n/a
Zosma7g01560	Protein of unknown function (DUF1664)
Zosma7g01570	Alpha-1,4-glucan-protein synthase [UDP-forming], putative
Zosma7g01580	Energy-coupling factor transporter ATP-binding protein EcfA 1
Zosma7g01590	n/a
Zosma7g01600	n/a
Zosma7g01610	Metacaspase-5 
Zosma7g01620	n/a
Zosma7g01630	n/a
Zosma7g01640	n/a
Zosma7g01650	n/a
Zosma7g01660	n/a
Zosma7g01670	40S ribosomal protein S23 
Zosma7g01680	n/a
Zosma7g01690	n/a
Zosma7g01700	n/a
Zosma7g01710	n/a
Zosma7g01730	n/a
Zosma7g01740	n/a
Zosma7g01750	Likely protein kinase
Zosma7g01760	xyloglucan beta-1,2-galactosyltransferase, family GT47
Zosma7g01770	n/a
Zosma7g01780	Tudor/PWWP/MBT superfamily protein
Zosma7g01790	scramblase-related
Zosma7g01800	Putative ATP-dependent RNA helicase C550.03c 
Zosma7g01810	Protein of unknown function (DUF1218)
Zosma7g01820	MIP18 family protein
Zosma7g01830	4-coumarate--CoA ligase like
Zosma7g01840	n/a
Zosma7g01850	n/a
Zosma7g01870	n/a
Zosma7g01880	n/a
Zosma7g01890	n/a
Zosma7g01900	n/a
Zosma7g01910	n/a
Zosma7g01920	n/a
Zosma7g01930	n/a
Zosma7g01940	n/a
Zosma70g00020	n/a
Zosma70g00030	Phosphoinositide phospholipase C
Zosma70g00040	n/a
Zosma70g00050	Glycine dehydrogenase (decarboxylating)
Zosma70g00060	Cytochrome P450 90D2 
Zosma70g00070	Protein of unknown function (DUF1230)
Zosma70g00080	Nucleosome assembly protein 1-like protein 1
Zosma70g00090	Beta-galactosidase, family GH35
Zosma70g00100	Methyltransferase-like
Zosma70g00110	Cytidine deaminase
Zosma70g00120	n/a
Zosma70g00130	Senescence-associated protein DH
Zosma70g00140	Beta-galactosidase, family GH35
Zosma70g00150	n/a
Zosma70g00160	n/a
Zosma70g00170	n/a
Zosma70g00180	n/a
Zosma70g00190	n/a
Zosma70g00200	Structural maintenance of chromosomes protein
Zosma70g00210	LUT2 (LUTEIN DEFICIENT 2); lycopene epsilon cyclase
Zosma70g00220	n/a
Zosma70g00230	Equilibrative nucleoside transporter 1
Zosma70g00240	Kinase family protein
Zosma70g00250	Kinase, putative
Zosma70g00260	Uncharacterized protein
Zosma70g00270	Serine/threonine-protein phosphatase PP2A-1 catalytic subunit
Zosma70g00280	14 kDa proline-rich protein DC2.15 
Zosma70g00290	Protein of unknown function (DUF1118)
Zosma70g00300	High affinity nitrate transporter 2;1
Zosma70g00310	CBM43-containing protein
Zosma70g00320	CBM43-containing protein
Zosma70g00330	n/a
Zosma70g00340	n/a
Zosma70g00350	Bidirectional sugar transporter SWEET2a 
Zosma70g00360	Protein kinase-like
Zosma70g00370	n/a
Zosma70g00380	Bilirubin oxidase
Zosma70g00390	1,3-beta-glucan synthase
Zosma70g00400	n/a
Zosma70g00410	n/a
Zosma70g00420	Signal peptidase complex subunit 3B
Zosma70g00430	n/a
Zosma70g00440	n/a
Zosma70g00450	n/a
Zosma70g00460	Nonsense-mediated mRNA decay NMD3 family protein
Zosma70g00470	n/a
Zosma70g00480	LOB domain-containing protein 41
Zosma70g00490	LOB domain-containing protein, putative
Zosma70g00500	NAC domain-containing protein 8
Zosma70g00510	n/a
Zosma70g00520	n/a
Zosma70g00530	n/a
Zosma70g00540	n/a
Zosma70g00550	Sister chromatid cohesion protein PDS5
Zosma70g00560	RPM1-interacting protein 4-like protein
Zosma70g00570	Transmembrane emp24 domain-containing protein p24beta2 
Zosma70g00580	Lycopene beta cyclase
Zosma70g00590	n/a
Zosma70g00600	n/a
Zosma70g00610	Farnesyl pyrophosphate synthase 2
Zosma70g00620	Glucose-1-phosphate adenylyltransferase
Zosma70g00630	n/a
Zosma70g00640	unknownprotein
Zosma70g00650	APO protein 3, mitochondrial, putative
Zosma70g00660	n/a
Zosma70g00670	n/a
Zosma70g00680	Acyl-CoA N-acyltransferases (NAT) superfamily protein
Zosma70g00690	n/a
Zosma70g00700	BZIP transcription factor
Zosma70g00710	DNA-directed RNA polymerase
Zosma70g00720	E3 ubiquitin-protein ligase UPL6 
Zosma70g00730	n/a
Zosma70g00740	Myb-related protein 305 
Zosma70g00750	Regulator of chromosome condensation (RCC1) family protein
Zosma70g00760	Protein phosphatase 2c, putative
Zosma70g00770	unknown protein
Zosma70g00780	Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)
Zosma70g00790	Calcium-binding EF hand-containing protein
Zosma70g00800	n/a
Zosma70g00810	Transcription initiation factor TFIID subunit 10 
Zosma70g00820	n/a
Zosma70g00830	cinnamyl alcohol dehydrogenase
Zosma70g00840	n/a
Zosma7043g00010	n/a
Zosma705g00010	DNA gyrase subunit A
Zosma71g00010	n/a
Zosma71g00020	glutamine dumper 3
Zosma71g00030	70 kDa heat shock protein
Zosma71g00040	ParB domain protein nuclease
Zosma71g00050	n/a
Zosma71g00080	n/a
Zosma71g00090	n/a
Zosma71g00100	Serine/threonine-protein phosphatase PP1 
Zosma71g00110	n/a
Zosma71g00120	n/a
Zosma71g00130	n/a
Zosma71g00140	Asparagine synthetase [glutamine-hydrolyzing] 
Zosma71g00160	n/a
Zosma71g00170	n/a
Zosma71g00180	n/a
Zosma71g00190	n/a
Zosma71g00200	n/a
Zosma71g00210	n/a
Zosma71g00240	n/a
Zosma71g00250	n/a
Zosma71g00260	n/a
Zosma71g00270	n/a
Zosma71g00280	n/a
Zosma71g00290	8-amino-7-oxononanoate synthase
Zosma71g00300	n/a
Zosma71g00310	Costars family protein 
Zosma71g00320	n/a
Zosma71g00330	n/a
Zosma71g00340	Protein of unknown function (DUF793)
Zosma71g00350	Sphingoid long-chain bases kinase 2, mitochondrial 
Zosma71g00360	n/a
Zosma71g00370	Golgin candidate 4 
Zosma71g00380	RING-H2 finger protein ATL68 
Zosma71g00390	n/a
Zosma71g00400	harpin-induced like protein 33
Zosma71g00410	n/a
Zosma71g00420	n/a
Zosma71g00430	Pentatricopeptide repeat-containing protein
Zosma71g00440	Indole-3-glycerol-phosphate synthase
Zosma71g00450	n/a
Zosma71g00460	IQ-domain 6
Zosma71g00470	n/a
Zosma71g00480	n/a
Zosma71g00490	n/a
Zosma71g00500	Anoctamin-like protein
Zosma71g00510	60S ribosomal protein L28
Zosma71g00520	Glutamate dehydrogenase, putative
Zosma71g00540	n/a
Zosma71g00550	n/a
Zosma71g00560	n/a
Zosma71g00570	n/a
Zosma7108g00010	Phosphoenolpyruvate carboxykinase (ATP)
Zosma713g00010	n/a
Zosma713g00020	n/a
Zosma715g00010	S receptor kinase
Zosma72g00010	n/a
Zosma72g00020	n/a
Zosma72g00030	Mitochondrial intermediate peptidase
Zosma72g00040	Serine/threonine protein phosphatase 2A 59 kDa regulatory subunitB' gamma isoform
Zosma72g00050	Nucleoside-diphosphate kinase
Zosma72g00060	ATP-dependent RNA helicase, putative
Zosma72g00070	Zinc finger protein
Zosma72g00080	Early nodulin-like protein 3
Zosma72g00090	n/a
Zosma72g00100	Phosphoribosylaminoimidazolesuccinocarboxamide synthase
Zosma72g00110	Transducin/WD40 repeat-like superfamily protein
Zosma72g00120	Ran GTPase activating protein
Zosma72g00130	T-complex protein 1 subunit delta
Zosma72g00140	ketoacyl-CoA reductase
Zosma72g00150	Photosystem II core complex proteins psbY, chloroplastic
Zosma72g00160	Staphylococcal nuclease domain-containing protein 1
Zosma72g00170	Gamma-secretase subunit APH1-like 
Zosma72g00180	Histidine protein methyltransferase 1 homolog
Zosma72g00190	n/a
Zosma72g00200	n/a
Zosma72g00210	Ubiquitin carboxyl-terminal hydrolase family protein
Zosma72g00220	Equilibrative nucleoside transporter 1
Zosma72g00230	Equilibrative nucleoside transporter 1
Zosma72g00240	Equilibrative nucleoside transporter 1
Zosma72g00250	Transcription factor
Zosma72g00260	Probable serine/threonine-protein kinase GCN2 
Zosma72g00270	n/a
Zosma72g00280	n/a
Zosma72g00290	n/a
Zosma72g00300	n/a
Zosma72g00310	n/a
Zosma72g00320	n/a
Zosma72g00330	n/a
Zosma72g00340	n/a
Zosma72g00350	n/a
Zosma72g00360	Calcium-dependent protein kinase
Zosma72g00370	Ankyrin repeat-containing protein, putative
Zosma72g00380	SAUR-like auxin-responsive protein family
Zosma72g00390	n/a
Zosma72g00400	Protein transport protein Sec61 subunit beta 
Zosma72g00410	n/a
Zosma72g00420	GAGA-binding transcriptional activator
Zosma72g00430	n/a
Zosma72g00440	Lysophosphatidic acid acyltransferase
Zosma72g00450	n/a
Zosma72g00460	Kinase family protein
Zosma72g00470	n/a
Zosma72g00480	HVA22-like protein i 
Zosma72g00490	Copper chaperone for superoxide dismutase 1
Zosma72g00500	n/a
Zosma72g00510	laccase 11
Zosma72g00520	n/a
Zosma72g00530	ATP-dependent zinc metalloprotease FtsH 2
Zosma72g00540	pectin methylesterase, family CE8
Zosma72g00550	Pectinesterase
Zosma72g00560	pectin methylesterase, family CE8
Zosma72g00570	n/a
Zosma72g00580	n/a
Zosma72g00590	Probable protein phosphatase 2C 44 
Zosma72g00600	CTC-interacting domain 11 protein
Zosma72g00610	Protein transport protein Sec24-like protein
Zosma72g00620	n/a
Zosma72g00630	n/a
Zosma72g00640	n/a
Zosma72g00650	n/a
Zosma72g00660	Anaphase-promoting complex subunit 11 
Zosma72g00670	Transmembrane protein 56
Zosma72g00680	n/a
Zosma72g00690	n/a
Zosma72g00700	Leucyl aminopeptidase
Zosma72g00710	Negatively light-regulated protein
Zosma72g00720	Pre-mRNA-splicing factor SLU7 
Zosma72g00730	n/a
Zosma72g00740	Cation transporter HKT1 
Zosma72g00750	Phosphoglycerate kinase
Zosma72g00760	Fructose-bisphosphate aldolase
Zosma72g00770	n/a
Zosma72g00780	n/a
Zosma72g00790	Peptide-O-fucosyltransferase
Zosma72g00800	MOB kinase activator 1A
Zosma72g00810	40S ribosomal protein S3, putative
Zosma72g00820	n/a
Zosma721g00010	n/a
Zosma721g00020	n/a
Zosma721g00030	unknown protein
Zosma721g00040	n/a
Zosma721g00050	n/a
Zosma7216g00010	n/a
Zosma722g00010	Protein WALLS ARE THIN 1 
Zosma722g00020	WAT1-related protein
Zosma722g00030	Nodulin MtN21 /EamA-like transporter family protein
Zosma722g00040	n/a
Zosma722g00050	n/a
Zosma722g00060	Protein WALLS ARE THIN 1 
Zosma722g00070	n/a
Zosma73g00010	receptor kinase 1
Zosma73g00020	Receptor kinase 5
Zosma73g00030	pectin acetylesterase, family CE13
Zosma73g00040	n/a
Zosma73g00050	Peptidyl-prolyl cis-trans isomerase
Zosma73g00060	Lysine-specific demethylase 3B
Zosma73g00070	n/a
Zosma73g00080	n/a
Zosma73g00090	Putative peptide transporter, Protein NRT1/ PTR FAMILY 8.2
Zosma73g00100	n/a
Zosma73g00110	n/a
Zosma73g00120	RNA binding protein, putative
Zosma73g00130	Glutathione S-transferase-O-methyltransferase fusion protein 3
Zosma73g00140	n/a
Zosma73g00150	n/a
Zosma73g00160	Pathogenesis-related thaumatin superfamily protein
Zosma73g00170	n/a
Zosma73g00180	Pyridoxamine 5'-phosphate oxidase-related, FMN-binding
Zosma73g00190	NB-ARC domain-containing disease resistance protein
Zosma73g00200	NB-ARC domain-containing disease resistance protein
Zosma73g00230	n/a
Zosma73g00240	n/a
Zosma73g00250	n/a
Zosma73g00270	n/a
Zosma73g00290	n/a
Zosma73g00300	n/a
Zosma730g00010	Kinesin-like protein KIN12B 
Zosma730g00020	40S ribosomal protein S8 
Zosma730g00030	n/a
Zosma730g00040	n/a
Zosma733g00010	n/a
Zosma733g00020	Zn-dependent exopeptidase-like protein
Zosma733g00030	Triacylglycerol lipase
Zosma733g00040	Sucrose transporter
Zosma7339g00010	n/a
Zosma735g00010	n/a
Zosma735g00020	n/a
Zosma735g00030	n/a
Zosma736g00010	n/a
Zosma736g00020	n/a
Zosma737g00010	n/a
Zosma738g00010	Beta-1,3-endoglucanase, family GH17
Zosma738g00020	n/a
Zosma738g00030	n/a
Zosma738g00040	n/a
Zosma738g00050	Beta-galactosidase
Zosma7390g00010	n/a
Zosma7395g00010	n/a
Zosma74g00010	n/a
Zosma74g00020	Non-structural maintenance of chromosomes element 1 homolog
Zosma74g00030	n/a
Zosma74g00040	Proteasome subunit beta type
Zosma74g00050	n/a
Zosma74g00060	Lipoyl(octanoyl) transferase
Zosma74g00070	n/a
Zosma74g00080	Mitochondrial import receptor subunit TOM40
Zosma74g00090	Carbonyl reductase, putative
Zosma74g00100	Scarecrow transcription factor family protein
Zosma74g00110	n/a
Zosma74g00120	endo-beta-1,4-glucanase, family GH9
Zosma74g00130	Dihydrolipoyllysine-residue acetyltransferase component 1 ofpyruvate dehydrogenase complex
Zosma74g00140	n/a
Zosma74g00150	Zinc finger CCCH domain-containing protein
Zosma74g00160	Peptide-O-fucosyltransferase
Zosma74g00170	NAC domain protein,
Zosma74g00180	U3 small nucleolar RNA-associated protein, putative
Zosma74g00190	Mediator of RNA polymerase II transcription subunit 27 
Zosma74g00200	myb domain protein 52
Zosma74g00210	Pyruvate kinase
Zosma74g00220	Cell division control protein 45 CDC45, putative
Zosma74g00230	U3 small nucleolar RNA-associated protein-like protein
Zosma74g00240	myb domain protein 94
Zosma74g00250	Presenilin
Zosma74g00260	NB-ARC domain-containing disease resistance protein
Zosma74g00270	RING finger protein
Zosma74g00280	unknown protein
Zosma74g00290	Pentatricopeptide repeat-containing protein
Zosma74g00300	Auxin efflux carrier family protein
Zosma74g00310	Cytochrome P450 714C2 
Zosma74g00320	Calcium-binding protein CML42 
Zosma74g00330	harpin-induced like protein 34
Zosma74g00340	Protein of unknown function (DUF567)
Zosma74g00350	Cation/H(+) antiporter
Zosma74g00360	Acetyltransferase NSI 
Zosma74g00370	Receptor-like protein kinase 1-like
Zosma74g00380	Thioredoxin H-type 
Zosma74g00390	Kinase, putative
Zosma74g00400	Protein kinase superfamily protein
Zosma74g00410	PRC-barrel domain protein
Zosma74g00420	n/a
Zosma74g00430	n/a
Zosma74g00440	n/a
Zosma74g00450	n/a
Zosma74g00460	n/a
Zosma74g00470	n/a
Zosma74g00480	Cullin-1, putative
Zosma74g00490	Pentatricopeptide repeat-containing protein
Zosma74g00500	Ubiquitin-conjugating enzyme E2 C, putative
Zosma74g00510	Chromodomain-helicase-DNA-binding protein
Zosma74g00520	Ubiquitin conjugating enzyme, putative
Zosma74g00530	Proteasome subunit beta type
Zosma74g00540	Protein SPA1-RELATED 3 
Zosma74g00550	Dynamin-related protein 5A 
Zosma74g00560	n/a
Zosma74g00570	PLATZ transcription factor family protein
Zosma74g00580	n/a
Zosma74g00590	n/a
Zosma74g00600	Adenine phosphoribosyltransferase
Zosma74g00610	Lipid transfer protein
Zosma74g00620	unknown protein
Zosma74g00640	n/a
Zosma74g00650	Vesicle-associated membrane protein, putative
Zosma74g00660	Luc7-like protein 3
Zosma74g00680	n/a
Zosma74g00690	n/a
Zosma74g00700	n/a
Zosma74g00710	Isopentenyl-diphosphate Delta-isomerase 1
Zosma74g00720	Lysine ketoglutarate reductase trans-splicing related 1
Zosma74g00730	Protein phosphatase-2c, putative
Zosma74g00740	RNA-directed RNA polymerase
Zosma74g00750	Uncharacterized conserved protein (DUF2358)
Zosma74g00770	Basic leucine zipper and W2 domain-containing protein
Zosma74g00780	Histone-lysine N-methyltransferase
Zosma74g00790	Polyribonucleotide nucleotidyltransferase
Zosma74g00800	n/a
Zosma74g00810	n/a
Zosma74g00820	6-phosphogluconate dehydrogenase
Zosma74g00830	NAC domain protein,
Zosma74g00840	Galactose oxidase/kelch repeat superfamily protein
Zosma74g00850	Mannosyl-oligosaccharide glucosidase
Zosma74g00860	Probable auxin efflux carrier component 6 
Zosma74g00870	n/a
Zosma74g00880	Probable auxin efflux carrier component 6 
Zosma74g00890	Methyltransferase-like protein
Zosma74g00900	Peptide-O-fucosyltransferase
Zosma74g00910	TBC1 domain family member
Zosma74g00920	Sterile alpha motif (SAM) domain-containing protein
Zosma74g00930	n/a
Zosma74g00940	n/a
Zosma74g00950	n/a
Zosma74g00960	Cysteine synthase (Fragment) 
Zosma74g00970	Cysteine synthase
Zosma74g00980	Casein kinase I-like
Zosma74g00990	Hypothetical protein unique to zostera
Zosma74g01000	Pentatricopeptide repeat-containing protein, putative
Zosma74g01010	BEL1-like homeodomain protein 9 
Zosma74g01020	n/a
Zosma74g01030	WD-repeat protein, putative
Zosma74g01040	Acyl-CoA Binding Protein
Zosma74g01050	BCCIP-like protein
Zosma74g01060	Ras-related protein Rab2BV 
Zosma74g01070	Peptidyl-prolyl cis-trans isomerase, putative
Zosma74g01080	n/a
Zosma74g01090	n/a
Zosma74g01100	3-dehydroquinate dehydratase
Zosma74g01110	n/a
Zosma74g01120	Pentatricopeptide repeat-containing protein
Zosma74g01130	Soul heme-binding family protein
Zosma74g01140	Probable anion transporter 7 
Zosma74g01150	Ataxin 3 variant ref
Zosma74g01160	n/a
Zosma74g01170	D-glycerate 3-kinase, chloroplastic 
Zosma74g01180	n/a
Zosma74g01190	n/a
Zosma74g01200	n/a
Zosma74g01210	Katanin p60 ATPase-containing subunit, putative
Zosma74g01220	n/a
Zosma74g01230	n/a
Zosma74g01240	DNA ligase-like protein
Zosma74g01250	n/a
Zosma74g01260	GDP-mannose transporter, putative
Zosma7415g00010	n/a
Zosma7425g00010	n/a
Zosma7441g00010	n/a
Zosma7444g00010	n/a
Zosma7444g00020	Zinc finger protein, putative
Zosma746g00010	n/a
Zosma746g00020	n/a
Zosma75g00010	Phosphoenolpyruvate carboxylase
Zosma75g00020	n/a
Zosma75g00050	Zinc finger CCCH domain-containing protein 37 
Zosma75g00060	n/a
Zosma75g00070	n/a
Zosma75g00080	Kinase, putative
Zosma75g00090	Kinase family protein
Zosma75g00100	Alpha-taxilin, putative, expressed
Zosma75g00110	Long Chain Base 1-Phosphate Phosphatase
Zosma75g00120	Importin alpha-2 subunit, putative
Zosma75g00130	Senescence-associated protein-like
Zosma75g00140	Protein YIPF5
Zosma75g00150	IQ domain-containing protein
Zosma75g00160	UDP-Xyl: xylan beta-1,4-xylosyltransferase, family GT43
Zosma75g00170	2Fe-2S ferredoxin 
Zosma75g00180	Tetraspanin-3 
Zosma75g00190	n/a
Zosma75g00200	V-type proton ATPase subunit a
Zosma75g00210	n/a
Zosma75g00220	n/a
Zosma75g00230	Flavonoid glucosyltransferase, family GT1
Zosma75g00240	70 kDa heat shock protein
Zosma75g00250	n/a
Zosma75g00260	n/a
Zosma75g00270	TBC1 domain family member
Zosma75g00280	Early nodulin-like protein 1 
Zosma75g00290	Homeobox-leucine zipper protein ROC2 
Zosma75g00300	n/a
Zosma75g00310	FluG-like Glutamine synthetase type I, paralog 1
Zosma75g00320	n/a
Zosma75g00330	Breast carcinoma amplified sequence, putative
Zosma75g00340	n/a
Zosma75g00350	Histone-lysine N-methyltransferase ATXR2 
Zosma75g00360	Receptor-like protein kinase, putative,expressed
Zosma75g00370	Calcium-binding EF-hand family protein
Zosma75g00380	Exosome complex exonuclease RRP4
Zosma75g00390	DNA replication licensing factor, putative
Zosma75g00400	early nodulin-like protein 14
Zosma75g00410	basic helix-loop-helix (bHLH) DNA-binding superfamily
Zosma75g00420	Histone H2A
Zosma75g00430	n/a
Zosma75g00440	C2H2 zinc finger protein
Zosma75g00450	50S ribosomal protein L24
Zosma75g00460	Chitin-inducible gibberellin-responsive protein 1 
Zosma75g00470	Histone-lysine N-methyltransferase
Zosma75g00480	Phototropic-responsive NPH3 family protein
Zosma75g00490	n/a
Zosma75g00500	n/a
Zosma75g00510	xyloglucan endotransglucosylase/hydrolase, family GH16
Zosma75g00520	Proteasome inhibitor subunit 1 (PI31)
Zosma75g00530	n/a
Zosma75g00540	DAG protein, chloroplastic 
Zosma75g00550	GH3 family protein
Zosma75g00560	Cyclin-U1-1 
Zosma75g00570	n/a
Zosma75g00580	Phosphoribosylformylglycinamidine synthase
Zosma75g00590	n/a
Zosma75g00600	n/a
Zosma75g00610	Centrin-2
Zosma75g00620	S receptor kinase
Zosma75g00630	n/a
Zosma75g00640	Probable ADP-ribosylation factor GTPase-activating protein AGD5
Zosma75g00650	3-phosphoshikimate 1-carboxyvinyltransferase
Zosma75g00660	40S ribosomal protein SA 
Zosma75g00670	n/a
Zosma75g00680	Ganglioside-induced differentiation-associated protein
Zosma75g00690	Transcription initiation factor TFIID subunit 1 
Zosma75g00700	Calmodulin-binding transcription activator 3 
Zosma75g00710	Metacaspase 9
Zosma75g00720	60S ribosomal protein L44 
Zosma75g00730	n/a
Zosma75g00740	Calmodulin
Zosma75g00750	n/a
Zosma75g00760	n/a
Zosma75g00770	L-galactonolactone dehydrogenase, UDP-N-acetylmuramate dehydrogenase
Zosma75g00780	unknown protein
Zosma75g00790	CASP-like protein
Zosma75g00800	n/a
Zosma75g00810	DNA-directed RNA polymerase
Zosma75g00820	pectin methylesterase, family CE8
Zosma75g00830	n/a
Zosma75g00840	Protein cereblon
Zosma752g00010	n/a
Zosma752g00020	Probable xyloglucan endotransglucosylase/hydrolase protein 23
Zosma752g00030	n/a
Zosma753g00010	n/a
Zosma753g00020	Purple acid phosphatase
Zosma7531g00010	Aquaporin NIP2-1 
Zosma7549g00010	n/a
Zosma76g00010	n/a
Zosma76g00020	IAA-amino acid hydrolase ILR1-like 1 
Zosma76g00040	O-acyltransferase WSD1
Zosma76g00050	O-acyltransferase WSD1
Zosma76g00060	Cobalamin synthesis protein/P47K family protein
Zosma76g00070	n/a
Zosma76g00080	MADS-box transcription factor 32 
Zosma76g00090	n/a
Zosma76g00110	n/a
Zosma76g00120	n/a
Zosma76g00130	GDSL esterase/lipase
Zosma76g00140	Floral homeotic protein AGAMOUS 
Zosma76g00150	n/a
Zosma76g00160	Integral membrane family protein
Zosma76g00170	n/a
Zosma76g00180	Kinase, putative
Zosma76g00190	UDP-D-glucuronate 4-epimerase 3
Zosma76g00200	n/a
Zosma76g00210	MADS-box transcription factor 6 
Zosma76g00220	Protein FAM63A
Zosma76g00230	Histone deacetylase complex subunit SAP18
Zosma76g00240	Myb transcription factor
Zosma76g00250	Cysteine proteinase cathepsin F
Zosma76g00260	Pentatricopeptide repeat-containing protein
Zosma76g00270	n/a
Zosma76g00280	unknown protein
Zosma76g00290	Yellow stripe 1A transporter
Zosma76g00300	n/a
Zosma76g00310	n/a
Zosma76g00320	n/a
Zosma76g00330	Poly(U)-specific endoribonuclease
Zosma76g00340	Pterin-4-alpha-carbinolamine dehydratase, putative
Zosma76g00350	Ras-related protein RABH1b 
Zosma76g00360	Armadillo/beta-catenin repeat family protein
Zosma76g00370	Phospholipase A1
Zosma76g00380	n/a
Zosma76g00390	Putative LATE ELONGATED HYPOCOTYL (LHY); DNA binding / transcription factor
